2766,The Son of No One ,Color,62,90,580,28870,14280,32814,5,http://www.imdb.com/title/tt1535612/?ref_=fn_tt_tt_1,41,3,31,R,15000000,2011,5.1,2.35,0
2767,All the Queen's Men ,Color,19,105,2113,22723,2236,1732,1,http://www.imdb.com/title/tt0252223/?ref_=fn_tt_tt_1,40,3,4,PG-13,25000000,2001,4.5,2.35,193
2768,The Good Night ,Color,50,93,910,20380,7519,1245,1,http://www.imdb.com/title/tt0484111/?ref_=fn_tt_tt_1,39,3,31,R,15000000,2007,5.9,1.85,445
2769,Bathory: Countess of Blood ,Color,25,141,1241,,3425,2528,1,http://www.imdb.com/title/tt0469640/?ref_=fn_tt_tt_1,32,3,21,R,,2008,6,2.35,0
2770,Khumba ,Color,39,85,135,,4006,29488,0,http://www.imdb.com/title/tt1487931/?ref_=fn_tt_tt_1,12,3,50,Not Rated,20000000,2013,5.8,,0
2771,Automata ,Color,136,109,730,,41638,2829,0,http://www.imdb.com/title/tt1971325/?ref_=fn_tt_tt_1,134,3,65,R,7000000,2014,6.1,2.35,13000
2772,Dungeons & Dragons: Wrath of the Dragon God ,Color,26,105,782,,5018,363,0,http://www.imdb.com/title/tt0406728/?ref_=fn_tt_tt_1,108,3,4,Not Rated,15000000,2005,4.9,1.78,473
2773,Chiamatemi Francesco - Il Papa della gente ,Color,4,98,441,,80,192,0,http://www.imdb.com/title/tt3856124/?ref_=fn_tt_tt_1,4,6,53,,15000000,2015,5.7,,18
2774,Shinjuku Incident ,,53,119,2301,,9177,996,4,http://www.imdb.com/title/tt1075419/?ref_=fn_tt_tt_1,53,40,44,R,15000000,2009,7.1,2.35,821
2775,Pandaemonium ,Color,22,124,1237,,695,1585,1,http://www.imdb.com/title/tt0210217/?ref_=fn_tt_tt_1,32,3,57,PG-13,15000000,2000,6.6,,277
2776,Groundhog Day ,Color,147,101,839,70906973,437418,15500,1,http://www.imdb.com/title/tt0107048/?ref_=fn_tt_tt_1,609,3,31,PG,14600000,1993,8.1,1.85,38000
2777,Magic Mike XXL ,Color,222,115,810,66009973,38202,38963,3,http://www.imdb.com/title/tt2268016/?ref_=fn_tt_tt_1,135,3,31,R,14800000,2015,5.7,2.35,41000
2778,Romeo + Juliet ,Color,106,120,174,46338728,167750,33791,2,http://www.imdb.com/title/tt0117509/?ref_=fn_tt_tt_1,506,3,31,PG-13,14500000,1996,6.8,2.35,10000
2779,Sarah's Key ,Color,136,111,787,7691700,12937,2140,2,http://www.imdb.com/title/tt1668200/?ref_=fn_tt_tt_1,73,14,5,PG-13,10000000,2010,7.5,2.35,0
2780,Freedom ,Color,5,94,1776,,993,994,2,http://www.imdb.com/title/tt2584018/?ref_=fn_tt_tt_1,13,3,31,R,14500000,2014,6.2,,998
2781,Young Guns ,Color,50,107,364,44726644,42614,1747,5,http://www.imdb.com/title/tt0096487/?ref_=fn_tt_tt_1,120,3,31,R,13000000,1988,6.8,1.85,0
2782,Unforgiven ,Color,131,131,394,101157447,277505,28544,1,http://www.imdb.com/title/tt0105695/?ref_=fn_tt_tt_1,495,3,31,R,14400000,1992,8.3,2.35,10000
2783,Manderlay ,Color,140,139,1347,74205,18646,4211,1,http://www.imdb.com/title/tt0342735/?ref_=fn_tt_tt_1,81,3,11,Not Rated,14200000,2005,7.4,2.35,1000
2784,Slumdog Millionaire ,Color,418,120,454,141319195,641997,820,0,http://www.imdb.com/title/tt1010048/?ref_=fn_tt_tt_1,1017,3,57,R,15000000,2008,8,2.35,13000
2785,Fatal Attraction ,Color,94,119,15,156645693,55101,1639,0,http://www.imdb.com/title/tt0093010/?ref_=fn_tt_tt_1,201,3,31,R,14000000,1987,6.9,1.85,3000
2786,Pretty Woman ,Color,82,125,736,178406268,213476,11135,2,http://www.imdb.com/title/tt0100405/?ref_=fn_tt_tt_1,271,3,31,R,14000000,1990,6.9,1.85,11000
2787,Crocodile Dundee II ,Color,32,108,1097,109306210,44096,717,1,http://www.imdb.com/title/tt0092493/?ref_=fn_tt_tt_1,62,3,18,PG,15800000,1988,5.5,2.35,489
2788,Broken Horses ,Color,22,101,2321,,1554,2055,0,http://www.imdb.com/title/tt2503954/?ref_=fn_tt_tt_1,20,3,31,R,15000000,2015,5.7,2.35,0
2789,Born on the Fourth of July ,Color,72,145,1704,70001698,76842,12098,0,http://www.imdb.com/title/tt0096969/?ref_=fn_tt_tt_1,173,3,31,R,14000000,1989,7.2,2.35,4000
2790,Cool Runnings , Black and White,39,98,1195,68856263,69733,2496,1,http://www.imdb.com/title/tt0106611/?ref_=fn_tt_tt_1,97,3,31,PG,15000000,1993,6.9,1.85,0
2791,My Bloody Valentine ,Color,264,101,1729,51527787,45603,14159,0,http://www.imdb.com/title/tt1179891/?ref_=fn_tt_tt_1,268,3,31,R,15000000,2009,5.5,1.85,0
2792,The Possession ,Color,264,92,1698,49122319,47169,2348,0,http://www.imdb.com/title/tt0431021/?ref_=fn_tt_tt_1,162,3,31,PG-13,14000000,2012,5.9,2.35,17000
2793,First Blood ,Color,145,93,2201,,172493,15192,1,http://www.imdb.com/title/tt0083944/?ref_=fn_tt_tt_1,376,3,31,R,14000000,1982,7.7,2.35,0
2794,Stomp the Yard ,Color,86,109,2182,61356221,19505,3544,0,http://www.imdb.com/title/tt0775539/?ref_=fn_tt_tt_1,162,3,31,PG-13,14000000,2007,5.2,2.35,0
2795,The Spy Who Loved Me ,Color,112,123,1378,46800000,76477,1326,2,http://www.imdb.com/title/tt0076752/?ref_=fn_tt_tt_1,275,3,57,PG,14000000,1977,7.1,2.35,0
2796,Urban Legend ,Color,101,99,951,38048637,47814,3500,4,http://www.imdb.com/title/tt0146336/?ref_=fn_tt_tt_1,426,3,31,R,14000000,1998,5.5,2.35,0
2797,Dangerous Liaisons ,Color,51,119,2122,34700000,52846,35501,2,http://www.imdb.com/title/tt0094947/?ref_=fn_tt_tt_1,143,3,31,R,14000000,1988,7.7,1.85,0
2798,Good Deeds ,Color,42,110,2303,35010192,6352,2226,1,http://www.imdb.com/title/tt1885265/?ref_=fn_tt_tt_1,43,3,31,PG-13,,2012,5.4,2.35,0
2799,White Fang ,Color,10,107,1845,34793160,15730,552,1,http://www.imdb.com/title/tt0103247/?ref_=fn_tt_tt_1,31,3,31,PG,14000000,1991,6.7,1.85,0
2800,Superstar ,Color,43,81,276,30628981,15047,10792,1,http://www.imdb.com/title/tt0167427/?ref_=fn_tt_tt_1,160,3,31,PG-13,14000000,1999,5,1.85,2000
2801,The Iron Lady ,Color,331,105,1820,29959436,82327,12894,1,http://www.imdb.com/title/tt1007029/?ref_=fn_tt_tt_1,350,3,57,PG-13,13000000,2011,6.4,2.35,18000
2802,Jonah: A VeggieTales Movie ,Color,38,82,1616,25571351,3135,49,0,http://www.imdb.com/title/tt0298388/?ref_=fn_tt_tt_1,78,3,31,G,14000000,2002,6.6,1.85,184
2803,Poetic Justice ,Color,12,109,1150,27515786,8904,1620,0,http://www.imdb.com/title/tt0107840/?ref_=fn_tt_tt_1,31,3,31,R,14000000,1993,5.9,1.85,0
2804,All About the Benjamins ,Color,40,95,1292,25482931,9693,1421,2,http://www.imdb.com/title/tt0278295/?ref_=fn_tt_tt_1,33,3,31,R,14000000,2002,5.7,2.35,530
2805,Vampire in Brooklyn ,Color,34,100,2353,19900000,17262,2348,1,http://www.imdb.com/title/tt0114825/?ref_=fn_tt_tt_1,53,3,31,R,20000000,1995,4.5,1.85,1000
2806,Exorcist II: The Heretic ,Color,82,118,1091,,16294,2704,7,http://www.imdb.com/title/tt0076009/?ref_=fn_tt_tt_1,252,3,31,R,14000000,1977,3.7,1.85,889
2807,An American Haunting ,Color,125,91,411,16298046,22207,1608,0,http://www.imdb.com/title/tt0429573/?ref_=fn_tt_tt_1,747,3,57,PG-13,14000000,2005,5,2.35,0
2808,My Boss's Daughter ,Color,56,90,548,15549702,24038,3007,2,http://www.imdb.com/title/tt0270980/?ref_=fn_tt_tt_1,123,3,31,PG-13,14000000,2003,4.6,1.85,411
2809,A Perfect Getaway ,Color,160,108,541,15483540,56338,41359,4,http://www.imdb.com/title/tt0971209/?ref_=fn_tt_tt_1,215,3,31,R,14000000,2009,6.5,2.35,4000
2810,Our Family Wedding ,Color,71,103,1898,20246959,5721,3299,2,http://www.imdb.com/title/tt1305583/?ref_=fn_tt_tt_1,20,3,31,PG-13,14000000,2010,4.9,2.35,1000
2811,Dead Man on Campus ,Color,37,96,26,15062898,11729,6861,0,http://www.imdb.com/title/tt0118301/?ref_=fn_tt_tt_1,106,3,31,R,14000000,1998,6,1.85,645
2812,Tea with Mussolini ,Color,62,117,704,14348123,9323,1148,6,http://www.imdb.com/title/tt0120857/?ref_=fn_tt_tt_1,157,3,53,PG,12000000,1999,6.9,1.85,970
2813,Thinner ,Color,73,93,2258,15171475,19805,2777,0,http://www.imdb.com/title/tt0117894/?ref_=fn_tt_tt_1,122,3,31,R,8500000,1996,5.7,1.85,0
2814,"New York, New York ",Color,59,136,1483,,13548,23378,0,http://www.imdb.com/title/tt0076451/?ref_=fn_tt_tt_1,75,3,31,PG,14000000,1977,6.7,1.66,932
2815,Crooklyn ,Color,25,115,2103,13640000,6011,3267,0,http://www.imdb.com/title/tt0109504/?ref_=fn_tt_tt_1,39,3,31,PG-13,14000000,1994,6.9,1.85,905
2816,I Think I Love My Wife ,Color,97,94,349,12550242,13866,13446,3,http://www.imdb.com/title/tt0770772/?ref_=fn_tt_tt_1,55,3,31,R,,2007,5.5,1.85,488
2817,Jason X ,Color,205,85,931,12610731,38985,3050,1,http://www.imdb.com/title/tt0211443/?ref_=fn_tt_tt_1,673,3,31,R,11000000,2001,4.4,1.85,0
2818,Big Fat Liar ,Color,69,88,2077,47811275,29008,3707,1,http://www.imdb.com/title/tt0265298/?ref_=fn_tt_tt_1,99,3,31,PG,15000000,2002,5.4,1.85,896
2819,Bobby ,Color,195,112,642,11204499,38142,13528,0,http://www.imdb.com/title/tt0308055/?ref_=fn_tt_tt_1,270,3,31,R,14000000,2006,7,2.35,0
2820,Head Over Heels ,Color,61,86,1473,10397365,11693,2165,5,http://www.imdb.com/title/tt0192111/?ref_=fn_tt_tt_1,104,3,31,PG-13,14000000,2001,5.4,2.35,613
2821,Fun Size ,Color,77,86,1218,9402410,11233,3715,1,http://www.imdb.com/title/tt1663143/?ref_=fn_tt_tt_1,32,3,31,PG-13,14000000,2012,5.4,2.35,0
2822,The Diving Bell and the Butterfly ,Color,259,112,1234,5990075,89906,1372,1,http://www.imdb.com/title/tt0401383/?ref_=fn_tt_tt_1,175,14,5,PG-13,,2007,8,1.85,13000
2823,Little Children ,Color,251,137,2241,5459824,92781,15337,0,http://www.imdb.com/title/tt0404203/?ref_=fn_tt_tt_1,320,3,31,R,26000000,2006,7.6,2.35,5000
2824,Gossip ,Color,63,90,549,5108820,12519,12776,5,http://www.imdb.com/title/tt0176783/?ref_=fn_tt_tt_1,112,3,31,R,24000000,2000,5.9,2.35,853
2825,A Walk on the Moon ,Color,47,107,2283,4741987,6782,10368,1,http://www.imdb.com/title/tt0120613/?ref_=fn_tt_tt_1,114,3,31,R,14000000,1999,6.6,1.85,860
2826,Catch a Fire ,Color,108,98,1816,4291965,9334,678,3,http://www.imdb.com/title/tt0437232/?ref_=fn_tt_tt_1,59,3,5,PG-13,14000000,2006,6.7,2.35,447
2827,Soul Survivors ,Color,64,84,2118,3100650,7277,417,4,http://www.imdb.com/title/tt0218619/?ref_=fn_tt_tt_1,181,3,31,PG-13,14000000,2001,3.9,1.85,231
2828,Jefferson in Paris ,Color,20,139,932,2474000,2427,446,1,http://www.imdb.com/title/tt0113463/?ref_=fn_tt_tt_1,27,3,5,PG-13,14000000,1995,5.7,1.85,127
2829,Easy Virtue ,Color,135,97,2117,2656324,16444,16431,4,http://www.imdb.com/title/tt0808244/?ref_=fn_tt_tt_1,79,3,57,PG-13,,2008,6.7,2.35,2000
2830,Caravans ,Color,2,127,925,1000000,524,17250,0,http://www.imdb.com/title/tt0077296/?ref_=fn_tt_tt_1,8,3,40,PG,14000000,1978,6.5,2.35,76
2831,Mr. Turner ,Color,262,150,1609,3958500,17933,390,0,http://www.imdb.com/title/tt2473794/?ref_=fn_tt_tt_1,165,3,57,R,8200000,2014,6.8,2.35,0
2832,Wild Grass ,Color,129,104,24,403649,3174,799,0,http://www.imdb.com/title/tt1156143/?ref_=fn_tt_tt_1,31,14,5,PG,,2009,6.3,2.35,512
2833,Amen. ,Color,69,132,409,274299,11077,1429,2,http://www.imdb.com/title/tt0280653/?ref_=fn_tt_tt_1,55,3,5,Unrated,103000000,2002,7.3,1.85,0
2834,Reign of Assassins ,Color,50,117,314,,6069,243,2,http://www.imdb.com/title/tt1460743/?ref_=fn_tt_tt_1,34,40,48,R,12000000,2010,6.9,2.35,1000
2835,The Lucky Ones ,Color,57,115,1655,183088,11704,2243,0,http://www.imdb.com/title/tt0981072/?ref_=fn_tt_tt_1,36,3,31,R,15000000,2008,7,1.85,702
2836,Margaret ,Color,116,186,1284,46495,12053,14638,1,http://www.imdb.com/title/tt0466893/?ref_=fn_tt_tt_1,119,3,31,R,14000000,2011,6.5,1.85,0
2837,Stan Helsing ,Color,45,90,231,,9928,2207,7,http://www.imdb.com/title/tt1185266/?ref_=fn_tt_tt_1,66,3,47,R,,2009,3.6,1.85,934
2838,Flipped ,Color,87,90,1958,1752214,60460,4377,0,http://www.imdb.com/title/tt0817177/?ref_=fn_tt_tt_1,104,3,31,PG,14000000,2010,7.7,1.85,14000
2839,Brokeback Mountain ,Color,357,134,119,83025853,259837,39789,0,http://www.imdb.com/title/tt0388795/?ref_=fn_tt_tt_1,2254,3,31,R,14000000,2005,7.7,1.85,13000
2840,Teenage Mutant Ninja Turtles ,Color,348,101,1174,190871240,167089,2690,0,http://www.imdb.com/title/tt1291150/?ref_=fn_tt_tt_1,491,3,31,PG-13,125000000,2014,5.9,2.35,62000
2841,Clueless ,Color,88,97,77,56631572,123390,1724,1,http://www.imdb.com/title/tt0112697/?ref_=fn_tt_tt_1,248,3,31,PG-13,12000000,1995,6.8,1.85,0
2842,Far from Heaven ,Color,181,107,2243,15854988,36542,2447,2,http://www.imdb.com/title/tt0297884/?ref_=fn_tt_tt_1,378,3,31,PG-13,13500000,2002,7.4,1.85,0
2843,Hot Tub Time Machine 2 ,Color,107,99,2161,12282677,28159,4702,4,http://www.imdb.com/title/tt2637294/?ref_=fn_tt_tt_1,96,3,31,R,14000000,2015,5.1,1.85,0
2844,Dekalog             ,Color,53,55,,447093,12590,25,0,http://www.imdb.com/title/tt0092337/?ref_=fn_tt_tt_1,37,8,52,TV-MA,,,9.1,1.33,0
2845,Quills ,Color,132,124,1812,7060876,44795,14726,1,http://www.imdb.com/title/tt0180073/?ref_=fn_tt_tt_1,314,3,57,R,13500000,2000,7.4,1.85,0
2846,Seven Psychopaths ,Color,401,110,1481,14989761,185845,4757,7,http://www.imdb.com/title/tt1931533/?ref_=fn_tt_tt_1,284,3,57,R,15000000,2012,7.2,2.35,52000
2847,The Caveman's Valentine ,Color,58,105,1260,687081,5602,1767,0,http://www.imdb.com/title/tt0182000/?ref_=fn_tt_tt_1,59,3,31,R,,2001,6,1.85,329
2848,The Border             ,Color,1,41,,,271,74,4,http://www.imdb.com/title/tt4048942/?ref_=fn_tt_tt_1,2,8,52,,,,7.4,,64
2849,Downfall ,Color,192,178,1702,5501940,248354,2334,0,http://www.imdb.com/title/tt0363163/?ref_=fn_tt_tt_1,564,20,4,R,13500000,2004,8.3,1.85,14000
2850,The Sea Inside ,Color,157,125,40,2086345,64556,529,1,http://www.imdb.com/title/tt0369702/?ref_=fn_tt_tt_1,140,6,41,PG-13,10000000,2004,8.1,2.35,0
2851,Under the Skin ,Color,454,108,1168,2605039,85022,19086,0,http://www.imdb.com/title/tt1441395/?ref_=fn_tt_tt_1,616,3,57,R,,2013,6.3,1.85,29000
2852,"Good Morning, Vietnam ",Color,62,121,169,123922370,98348,50141,1,http://www.imdb.com/title/tt0093105/?ref_=fn_tt_tt_1,131,3,31,R,13000000,1987,7.3,1.85,0
2853,The Last Godfather ,Color,4,100,878,163591,912,2895,5,http://www.imdb.com/title/tt1584131/?ref_=fn_tt_tt_1,17,3,42,PG-13,13400000,2010,3.6,1.78,502
2854,Justin Bieber: Never Say Never ,Color,84,115,1191,73000942,74351,714,1,http://www.imdb.com/title/tt1702443/?ref_=fn_tt_tt_1,233,3,31,G,13000000,2011,1.6,1.85,62000
2855,Black Swan ,Color,669,108,474,106952327,551363,38072,1,http://www.imdb.com/title/tt0947798/?ref_=fn_tt_tt_1,1140,3,31,R,13000000,2010,8,2.35,106000
2856,RoboCop ,Color,492,117,1205,58607007,182910,14160,0,http://www.imdb.com/title/tt1234721/?ref_=fn_tt_tt_1,630,3,31,PG-13,100000000,2014,6.2,2.35,60000
2857,The Godfather: Part II ,Color,149,220,698,57300000,790926,39960,1,http://www.imdb.com/title/tt0071562/?ref_=fn_tt_tt_1,650,3,31,R,13000000,1974,9,1.85,14000
2858,Save the Last Dance ,Color,101,112,2215,91038276,47876,1307,0,http://www.imdb.com/title/tt0206275/?ref_=fn_tt_tt_1,320,3,31,PG-13,13000000,2001,6.1,1.85,0
2859,A Nightmare on Elm Street 4: The Dream Master ,Color,102,99,1864,49369900,36108,450,0,http://www.imdb.com/title/tt0095742/?ref_=fn_tt_tt_1,260,3,31,R,7000000,1988,5.7,1.85,0
2860,Miracles from Heaven ,Color,63,109,1723,61693523,6276,7833,0,http://www.imdb.com/title/tt4257926/?ref_=fn_tt_tt_1,55,3,31,PG,13000000,2016,6.8,1.85,16000
2861,"Dude, Where's My Car? ",Color,106,83,457,46729374,116625,6454,2,http://www.imdb.com/title/tt0242423/?ref_=fn_tt_tt_1,469,3,31,PG-13,13000000,2000,5.5,1.37,0
2862,St. Vincent ,Color,275,102,2212,44134898,72803,20330,3,http://www.imdb.com/title/tt2170593/?ref_=fn_tt_tt_1,171,3,31,PG-13,13000000,2014,7.3,1.85,33000
2863,About Last Night ,Color,90,100,2161,48637684,16979,2800,4,http://www.imdb.com/title/tt1826590/?ref_=fn_tt_tt_1,42,3,31,R,12500000,2014,6.1,2.35,0
2864,10 Things I Hate About You ,Color,133,97,785,38176108,222099,37907,6,http://www.imdb.com/title/tt0147800/?ref_=fn_tt_tt_1,549,3,31,PG-13,16000000,1999,7.2,1.85,10000
2865,The New Guy ,Color,49,92,618,28972187,28805,12687,1,http://www.imdb.com/title/tt0241760/?ref_=fn_tt_tt_1,159,3,31,PG-13,13000000,2002,5.9,1.85,1000
2866,Loaded Weapon 1 ,Color,19,84,756,27979400,37611,12322,2,http://www.imdb.com/title/tt0107659/?ref_=fn_tt_tt_1,72,3,31,PG-13,8200000,1993,6.1,1.85,0
2867,The Shallows ,Color,186,86,973,54257433,12983,971,0,http://www.imdb.com/title/tt4052882/?ref_=fn_tt_tt_1,139,3,31,PG-13,17000000,2016,6.8,2.35,0
2868,The Butterfly Effect ,Color,185,120,648,23947,357579,12755,0,http://www.imdb.com/title/tt0289879/?ref_=fn_tt_tt_1,1100,3,31,R,13000000,2004,7.7,1.85,15000
2869,Snow Day ,Color,42,89,341,60008303,9285,2241,1,http://www.imdb.com/title/tt0184907/?ref_=fn_tt_tt_1,91,3,31,PG,13000000,2000,4.9,1.85,0
2870,This Christmas ,Color,37,117,1828,49121934,6528,6554,9,http://www.imdb.com/title/tt0937375/?ref_=fn_tt_tt_1,32,3,31,PG-13,13000000,2007,6.1,2.35,0
2871,Baby Geniuses ,Color,45,97,219,27141959,19547,2936,2,http://www.imdb.com/title/tt0118665/?ref_=fn_tt_tt_1,168,3,31,PG,18000000,1999,2.5,1.85,0
2872,The Big Hit ,Color,57,91,1323,27052167,24834,3353,5,http://www.imdb.com/title/tt0120609/?ref_=fn_tt_tt_1,168,3,31,R,13000000,1998,6.1,1.85,934
2873,Harriet the Spy ,Color,25,100,269,26539321,7984,2486,1,http://www.imdb.com/title/tt0116493/?ref_=fn_tt_tt_1,42,3,31,PG,13000000,1996,5.9,1.85,833
2874,Child's Play 2 ,Color,59,72,1122,28501605,31371,2646,0,http://www.imdb.com/title/tt0099253/?ref_=fn_tt_tt_1,166,3,31,R,13000000,1990,5.7,1.85,0
2875,No Good Deed ,Color,58,84,2025,52543632,12676,2297,2,http://www.imdb.com/title/tt2011159/?ref_=fn_tt_tt_1,84,3,31,PG-13,13200000,2014,5.6,2.35,0
2876,The Mist ,Color,330,126,708,25592632,220475,5371,0,http://www.imdb.com/title/tt0884328/?ref_=fn_tt_tt_1,1066,3,31,R,18000000,2007,7.2,1.85,20000
2877,Ex Machina , Black and White,489,108,52,25440971,289508,430,0,http://www.imdb.com/title/tt0470752/?ref_=fn_tt_tt_1,611,3,57,R,15000000,2015,7.7,2.35,109000
2878,Being John Malkovich ,Color,242,112,2102,22858926,254404,1171,2,http://www.imdb.com/title/tt0120601/?ref_=fn_tt_tt_1,840,3,31,R,13000000,1999,7.8,1.85,0
2879,Two Can Play That Game ,Color,40,90,1453,22235901,4339,2815,2,http://www.imdb.com/title/tt0269341/?ref_=fn_tt_tt_1,31,3,31,R,6000000,2001,6.1,1.85,593
2880,Earth to Echo ,Color,112,91,482,38916903,15664,1921,0,http://www.imdb.com/title/tt2183034/?ref_=fn_tt_tt_1,149,3,31,PG,13000000,2014,5.8,1.85,0
2881,Crazy/Beautiful ,Color,84,135,1153,16929123,21406,6214,2,http://www.imdb.com/title/tt0250224/?ref_=fn_tt_tt_1,169,3,31,PG-13,14000000,2001,6.5,1.85,0
2882,Letters from Iwo Jima ,Color,251,141,394,13753931,132149,751,0,http://www.imdb.com/title/tt0498380/?ref_=fn_tt_tt_1,316,46,31,R,19000000,2006,7.9,2.35,5000
2883,The Astronaut Farmer ,Color,113,104,1570,10996440,19707,27806,0,http://www.imdb.com/title/tt0469263/?ref_=fn_tt_tt_1,128,3,31,PG,13000000,2006,6.3,2.35,862
2884,Woo ,Color,23,84,424,8026971,1520,3352,0,http://www.imdb.com/title/tt0120531/?ref_=fn_tt_tt_1,20,3,31,R,13000000,1998,3.8,,204
2885,Room ,Color,421,118,1366,14677654,161288,2499,0,http://www.imdb.com/title/tt3170832/?ref_=fn_tt_tt_1,351,3,43,R,13000000,2015,8.3,2.35,72000
2886,Dirty Work ,Color,32,82,226,9975684,20033,1805,0,http://www.imdb.com/title/tt0120654/?ref_=fn_tt_tt_1,117,3,47,PG-13,13000000,1998,6.4,1.85,679
2887,Serial Mom ,Color,52,95,1156,7881335,21212,3092,4,http://www.imdb.com/title/tt0111127/?ref_=fn_tt_tt_1,107,3,31,R,13000000,1994,6.7,1.66,3000
2888,Dick ,Color,81,94,97,6241697,16059,31005,2,http://www.imdb.com/title/tt0144168/?ref_=fn_tt_tt_1,210,3,5,PG-13,13000000,1999,6.1,1.85,0
2889,Del 1 - Män som hatar kvinnor             ,Color,,88,1683,,335,998,0,http://www.imdb.com/title/tt1639008/?ref_=fn_tt_tt_1,,39,54,,,,8.1,,22
2890,Light It Up ,Color,39,99,412,5871603,3116,6485,3,http://www.imdb.com/title/tt0172726/?ref_=fn_tt_tt_1,39,3,31,R,13000000,1999,6,1.85,251
2891,54 ,Color,63,121,1454,16574731,27675,6910,4,http://www.imdb.com/title/tt0120577/?ref_=fn_tt_tt_1,181,3,31,R,13000000,1998,5.8,1.85,0
2892,Bubble Boy ,Color,47,84,212,5002310,25541,18864,0,http://www.imdb.com/title/tt0258470/?ref_=fn_tt_tt_1,181,3,31,PG-13,13000000,2001,5.6,2.35,0
2893,Birthday Girl ,Color,111,93,1037,4919896,21530,1775,1,http://www.imdb.com/title/tt0188453/?ref_=fn_tt_tt_1,159,3,57,R,13000000,2001,6.1,2.35,618
2894,21 & Over ,Color,168,93,1190,25675765,60407,2730,0,http://www.imdb.com/title/tt1711425/?ref_=fn_tt_tt_1,84,3,31,R,13000000,2013,5.9,2.35,11000
2895,"Paris, je t'aime ",Color,165,120,1705,4857376,63084,13208,0,http://www.imdb.com/title/tt0401711/?ref_=fn_tt_tt_1,123,14,5,R,13000000,2006,7.3,1.85,0
2896,Resurrecting the Champ ,Color,104,112,1961,3169424,18442,2417,1,http://www.imdb.com/title/tt0416185/?ref_=fn_tt_tt_1,59,3,31,PG-13,13000000,2007,6.8,2.35,689
2897,Admission ,Color,150,107,1759,18004225,28573,3004,2,http://www.imdb.com/title/tt1814621/?ref_=fn_tt_tt_1,87,3,31,PG-13,13000000,2013,5.7,2.35,5000
2898,The Widow of Saint-Pierre ,Color,61,112,1721,3058380,4767,2389,1,http://www.imdb.com/title/tt0191636/?ref_=fn_tt_tt_1,69,14,5,R,100000000,2000,7.3,2.35,186
2899,Chloe ,Color,226,96,157,3074838,56264,14372,2,http://www.imdb.com/title/tt1352824/?ref_=fn_tt_tt_1,166,3,31,R,11000000,2009,6.3,1.85,0
2900,Faithful ,Color,21,91,1751,2104000,1595,1679,3,http://www.imdb.com/title/tt0116269/?ref_=fn_tt_tt_1,19,3,31,R,13000000,1996,5.9,1.85,69
2901,Brothers ,Color,217,105,1051,28501651,88037,39473,0,http://www.imdb.com/title/tt0765010/?ref_=fn_tt_tt_1,201,3,31,R,26000000,2009,7.1,2.35,10000
2902,Find Me Guilty ,Color,94,125,2090,1172769,28068,37606,2,http://www.imdb.com/title/tt0419749/?ref_=fn_tt_tt_1,108,3,4,R,13000000,2006,7.1,1.85,0
2903,The Perks of Being a Wallflower ,Color,364,102,2119,17738570,351274,13631,2,http://www.imdb.com/title/tt1659337/?ref_=fn_tt_tt_1,457,3,31,PG-13,13000000,2012,8,1.85,131000
2904,Excessive Force ,Color,19,87,1186,1200000,922,1139,1,http://www.imdb.com/title/tt0104215/?ref_=fn_tt_tt_1,23,3,31,R,3000000,1993,5.1,1.85,107
2905,Infamous ,Color,129,118,600,1150403,14143,3474,4,http://www.imdb.com/title/tt0420609/?ref_=fn_tt_tt_1,102,3,31,R,13000000,2006,7.1,1.85,0
2906,The Claim ,Color,71,115,1586,403932,5254,17104,4,http://www.imdb.com/title/tt0218378/?ref_=fn_tt_tt_1,92,3,57,R,20000000,2000,6.5,2.35,141
2907,The Vatican Tapes ,Color,93,91,1462,1712111,7199,7875,0,http://www.imdb.com/title/tt1524575/?ref_=fn_tt_tt_1,53,3,31,PG-13,8495000,2015,4.5,1.85,0
2908,Attack the Block ,Color,399,88,1067,1024175,82331,2011,6,http://www.imdb.com/title/tt1478964/?ref_=fn_tt_tt_1,297,3,57,R,13000000,2011,6.6,2.35,18000
2909,In the Land of Blood and Honey ,Color,110,127,117,301305,31414,796,0,http://www.imdb.com/title/tt1714209/?ref_=fn_tt_tt_1,180,27,31,R,13000000,2011,4.3,2.35,0
2910,The Call ,Color,285,94,232,51872378,88241,2812,0,http://www.imdb.com/title/tt1911644/?ref_=fn_tt_tt_1,266,3,31,R,13000000,2013,6.7,1.85,23000
2911,Operation Chromite ,Color,2,115,1119,31662,90,14133,1,http://www.imdb.com/title/tt4939066/?ref_=fn_tt_tt_1,1,3,42,,12620000,2016,6.8,,139
2912,The Crocodile Hunter: Collision Course ,Color,61,90,1151,28399192,5663,1483,0,http://www.imdb.com/title/tt0305396/?ref_=fn_tt_tt_1,106,3,18,PG,13000000,2002,5.4,2.35,332
2913,I Love You Phillip Morris ,Color,242,102,795,2035566,77305,931,0,http://www.imdb.com/title/tt1045772/?ref_=fn_tt_tt_1,162,3,5,R,13000000,2009,6.6,1.85,11000
2914,Quest for Fire ,Color,62,100,985,,16281,931,0,http://www.imdb.com/title/tt0082484/?ref_=fn_tt_tt_1,96,10,47,R,12500000,1981,7.4,2.35,0
2915,Antwone Fisher ,Color,121,117,567,21078145,26493,20456,0,http://www.imdb.com/title/tt0168786/?ref_=fn_tt_tt_1,159,3,31,PG-13,12500000,2002,7.3,2.35,0
