2113,Gina McKee,291
2114,Gina Montana,458
2115,Ginger Jensen,84
2116,Ginger Rogers,610
2117,Gino Salvano,111
2118,Giovanna Mezzogiorno,202
2119,Gitte Witt,9
2120,Giulia Michelini,11
2121,G.J. Echternkamp,8
2122,Gladys Cooper,89
2123,Glen Hansard,200
2124,Glen Murphy,37
2125,Glenn Beck,73
2126,Glenn Campbell,46
2127,Glenne Headly,231
2128,Glenn Erland Tosterud,4
2129,Glenn Ford,416
2130,Glenn Howerton,424
2131,Glenn Morshower,894
2132,Glenn Plummer,240
2133,Glenn Shadix,217
2134,Glen Powell,571
2135,Gloria Foster,99
2136,Gloria Grahame,232
2137,Gloria Reuben,186
2138,Gloria Sandoval,358
2139,Gloria Stuart,794
2140,Gloria Votsis,209
2141,Glynis Johns,279
2142,Goran Visnjic,1000
2143,Gordon Currie,39
2144,Gordon Jackson,145
2145,Gordon Jump,70
2146,Gordon Pinsent,149
2147,Goya Toledo,35
2148,Grace Gummer,481
2149,Grace Jones,406
2150,Grace Phipps,596
2151,Graham Beckel,95
2152,Graham McTavish,531
2153,Grant Bowler,600
2154,Grant Heslov,293
2155,Grasie Mercedes,27
2156,Graziella Galvani,0
2157,Greer Garson,284
2158,Greg Aronowitz,20
2159,Greg Ayres,58
2160,Greg Collins,39
2161,Greg Crowe,875
2162,Greg D'Agostino,23
2163,Greg Germann,435
2164,Gregg Henry,298
2165,Greg Grunberg,833
2166,Greg Jackson,494
2167,Greg Mottola,99
2168,Greg Nicotero,1000
2169,Gregory Alan Williams,367
2170,Gregory Cruz,234
2171,Gregory Itzin,216
2172,Gregory Scott Cummins,37
2173,Gregory Sierra,162
2174,Gregory Smith,694
2175,Greg Speirs,9
2176,Greta Gerwig,962
2177,Gretchen Mol,599
2178,Gretchen Palmer,73
2179,Grey Damon,629
2180,Grey Griffin,739
2181,Griffin Cleveland,81
2182,Griffin Dunne,165
2183,Griffin Kane,175
2184,Grigoriy Dobrygin,100
2185,Guang Li,10
2186,Guillaume Denaiffe,0
2187,Guillermo Arriaga,289
2188,Guillermo Francella,50
2189,Gulshan Grover,102
2190,Gunnar Hansen,383
2191,Guro Nagelhus Schia,35
2192,Gustaf Skarsgård,908
2193,Gustav Fröhlich,23
2194,Gus Van Sant,835
2195,G.W. Bailey,421
2196,G.W. Krauss,20
2197,Gyton Grantley,109
2198,Hailu Qin,2
2199,Hakeem Kae-Kazim,242
2200,Haley Bennett,664
2201,Haley Joel Osment,3000
2202,Haley Ramm,353
2203,Hal Holbrook,826
2204,Hal Landon Jr.,195
2205,Hallee Hirsh,256
2206,Hal Linden,221
2207,Haluk Bilginer,241
2208,Hanaa Bouchaib,9
2209,Hana Mae Lee,751
2210,Hana Shuan,26
2211,Hannah Britland,44
2212,Hannah Murray,1000
2213,Hannah Spearritt,363
2214,Hanne Aagesen,0
2215,Hanno Pöschl,15
2216,Hansika Motwani,141
2217,Hans Kesting,3
2218,Hans Matheson,627
2219,Hans Weingartner,12
2220,Hardy Krüger,111
2221,Harland Williams,503
2222,Harley Jane Kozak,62
2223,Harmony Korine,520
2224,Harold Gould,222
2225,Harold Perrineau,1000
2226,Harold Ramis,11000
2227,Harriet Walter,119
2228,Harrison Ford,11000
2229,Harrison Gilbertson,174
2230,Harrison Page,44
2231,Harris Yulin,141
2232,Harry Carey Jr.,281
2233,Harry Connick Jr.,631
2234,Harry Lennix,748
2235,Harry Shearer,161
2236,Harry Styles,773
2237,Harry Treadaway,260
2238,Haruma Miura,47
2239,Harvey Fierstein,499
2240,Harvey Korman,628
2241,Harvey Weinstein,474
2242,Hassan Johnson,180
2243,Hattie McDaniel,503
2244,Hayden Christensen,4000
2245,Hayley Atwell,2000
2246,Hayley Kiyoko,542
2247,Hayley Lovitt,954
2248,Hayley McFarland,697
2249,Heather Berman,0
2250,Heather Bucha,4
2251,Heather Burns,212
2252,Heather Donahue,170
2253,Heather Langenkamp,449
2254,Heather Locklear,695
2255,Heather Matarazzo,529
2256,Heather Morris,892
2257,Heather O'Rourke,887
2258,Heather Sossaman,142
2259,Heath Ledger,13000
2260,Hector Echavarria,466
2261,Hector Elizondo,995
2262,Héctor Jiménez,327
2263,Hector Kotsifakis,623
2264,Hedy Lamarr,1000
2265,Heike Makatsch,177
2266,Helena Mattsson,505
2267,Helen Hayes,164
2268,Helen Martin,287
2269,Helen McCrory,563
2270,Helmut Bakaitis,30
2271,Henri Garcin,2
2272,Henry Cavill,15000
2273,Henry Czerny,177
2274,Henry Ian Cusick,866
2275,Henry Rollins,898
2276,Henry Silva,251
2277,Henry Simmons,334
2278,Henry Thomas,861
2279,Herbert Grönemeyer,18
2280,Herbert Lom,278
2281,Herbert Russell,701
2282,Herman Koto,3
2283,Hervé Villechaize,387
2284,Hettienne Park,148
2285,Hiam Abbass,224
2286,Hilda Bernard,5
2287,Hill Harper,465
2288,Hiroshi Abe,43
2289,Hiroyuki Ikeuchi,16
2290,Hitoshi Matsumoto,17
2291,H.M. Wynant,31
2292,Hoke Howell,23
2293,Holland Taylor,458
2294,Holly Hunter,1000
2295,Holly Valance,816
2296,Holmes Osborne,83
2297,Holt McCallany,273
2298,Homayoun Ershadi,123
2299,Honglei Sun,9
2300,Honor Blackman,387
2301,Hope Davis,442
2302,Hope Olaide Wilson,256
2303,Horatio Sanz,174
2304,Ho-Sung Pak,75
2305,Howard Caine,69
2306,Howard Hesseman,322
2307,Howard Keel,244
2308,Howard Morris,161
2309,Hoyt Axton,48
2310,Hristo Shopov,113
2311,Hudson Leick,239
2312,Huell Howser,69
2313,Huey Lewis,215
2314,Hugh Bonneville,518
2315,Hugh Dillon,431
2316,Hugh Ducklow,0
2317,Hugh Griffith,69
2318,Hugh Jackman,20000
2319,Hugh Keays-Byrne,728
2320,Hugh M. Hefner,373
2321,Hugh Mun,18
2322,Hugh O'Brian,247
2323,Hugh O'Conor,163
2324,Hugo Stiglitz,83
2325,Hulk Hogan,844
2326,Humphrey Bogart,2000
2327,Hunter Parrish,2000
2328,Hunter Tylo,140
2329,Hutch Dano,316
2330,Hye-jeong Kang,38
2331,Hye-kyo Song,290
2332,Ian Bohen,394
2333,Ian Gamazon,0
2334,Ian Gomez,155
2335,Ian Hart,261
2336,Ian McDiarmid,1000
2337,Ian McNeice,268
2338,Ian Mune,18
2339,Ian Richardson,140
2340,Ian Somerhalder,16000
2341,Ian Tracey,144
2342,Ian Whyte,473
2343,Ian Ziering,984
2344,Iben Hjejle,122
2345,Ice-T,867
2346,Iddo Goldberg,269
2347,Igal Naor,95
2348,Igor Jijikine,65
2349,Igor Zaripov,31
2350,Ike Barinholtz,329
2351,Iko Uwais,1000
2352,Ilene Graff,442
2353,Illeana Douglas,344
2354,Imelda Staunton,579
2355,India de Beaufort,231
2356,Indiana Evans,560
2357,Indira Varma,729
2358,Ingrid Bolsø Berdal,466
2359,Ingrid Thulin,132
2360,Ingvar Eggert Sigurðsson,63
2361,Ioan Gruffudd,2000
2362,Ione Skye,223
2363,Ion Overman,113
2364,Irene Bedard,752
2365,Irene Dunne,315
2366,Irène Jacob,316
2367,Irene Papas,243
2368,Irvin Kershner,883
2369,Isaac C. Singleton Jr.,312
2370,Isaac Hayes,275
2371,Isaach De Bankolé,177
2372,Isaac Hempstead Wright,874
2373,Isabella Rossellini,812
2374,Isabelle Adjani,572
2375,Isabelle Carré,45
2376,Isabelle Huppert,678
2377,Isabelle Nanty,54
2378,Isabelle Nélisse,250
2379,Isaiah Washington,534
2380,Isiah Thomas,2
2381,Isiah Whitlock Jr.,190
2382,Isild Le Besco,40
2383,Iulia Ciochina,0
2384,Ivana Baquero,634
2385,Ivana Milicevic,834
2386,Ivan Barnev,12
2387,Ivan Dixon,87
2388,Iván Kamarás,169
2389,Ivan Okhlobystin,26
2390,Ivan Sergei,613
2391,Ivette Alvarez,0
2392,Izabella Miko,560
2393,Izabella Scorupco,394
2394,Jacek Koman,70
2395,Jacinda Barrett,579
2396,Jack Albertson,177
2397,Jack Canfield,2
2398,Jack Carson,110
2399,Jack Davenport,1000
2400,Jack E. Curenton,847
2401,Jack Elam,392
2402,Jack Guzman,30
2403,Jack Hawkins,87
2404,Jackie Burroughs,86
2405,Jackie Cooper,420
2406,Jackie Gleason,491
2407,Jackie Nova,7
2408,Jacki Weaver,401
2409,Jack Kao,11
2410,Jack Lord,275
2411,Jack McBrayer,975
2412,Jack McElhone,16
2413,Jack McGee,238
2414,Jack McGraw,150
2415,Jack Nance,158
2416,Jack O'Connell,698
2417,Jack O'Halloran,375
2418,Jack Palance,549
2419,Jack Plotnick,248
2420,Jack Reynor,390
2421,Jackson Nicoll,925
2422,Jack Taylor,39
2423,Jack Thompson,155
2424,Jack Warden,359
2425,Jack Wild,139
2426,Jacky Ido,80
2427,Jacob Hopkins,77
2428,Jacob Latimore,129
2429,Jacob Pitts,360
2430,Jacob Tremblay,681
2431,Jacob Vargas,399
2432,Jacob Young,111
2433,Jacob Zachar,185
2434,Jacqueline Bisset,522
2435,Jacqueline Lovell,53
2436,Jacqueline MacInnes Wood,682
2437,Jacqueline McKenzie,185
2438,Jacques Brel,27
2439,Jacques Gamblin,52
2440,Jacques Perrin,63
2441,Jada Pinkett Smith,851
2442,Jade Kindar-Martin,6
2443,Jaden Klein,220
2444,Jaime Camil,274
2445,Jaime King,960
2446,Jaime Zevallos,228
2447,Jake Busey,660
2448,Jake Cherry,180
2449,Jake Gyllenhaal,15000
2450,Jake Lacy,313
2451,Jake Lloyd,626
2452,Jake McDorman,535
2453,Jake Richardson,77
2454,Jake Ryan,128
2455,Jake Sandvig,172
2456,Jake Short,470
2457,Jake Weary,159
2458,Jake Weber,551
2459,Jake Wood,96
2460,Jaleel White,908
2461,Jamel Debbouze,326
2462,James Arnold Taylor,296
2463,James Babson,366
2464,James Badge Dale,726
2465,James Biberi,174
2466,James Bolam,57
2467,James Brolin,499
2468,James Brown,183
2469,James Buckley,220
2470,James Burnett,236
2471,James Cagney,786
2472,James Callis,541
2473,James Chalke,412
2474,James Coburn,773
2475,James Corden,480
2476,James Cullen Bressack,161
2477,James D'Arcy,613
2478,James DeBello,128
2479,James Deen,461
2480,James Doohan,513
2481,James Drury,356
2482,James Duval,701
2483,James Eckhouse,131
2484,James Fleet,398
2485,James Fox,146
2486,James Frain,1000
2487,James Franco,11000
2488,James Gammon,311
2489,James Gunn,571
2490,James Hall,4
2491,James Hetfield,364
2492,James Huang,85
2493,James Karen,168
2494,James Kyson,449
2495,James Lafferty,972
2496,James Lance,161
2497,James Le Gros,135
2498,James Lew,215
2499,James Lipton,699
2500,James Lorinz,14
2501,James Martin Kelly,394
2502,James Mason,617
2503,James McCaffrey,235
2504,James Morrison,210
2505,James Nesbitt,773
2506,James Noble,152
2507,James Norton,340
2508,James Patrick Stuart,251
2509,James Pickens Jr.,270
2510,James Ransone,412
2511,James Read,165
2512,James Robertson Justice,68
2513,James Robinson,403
2514,James Russo,383
2515,James Shigeta,403
2516,James Tumminia,443
2517,James Tupper,240
2518,James Urbaniak,119
2519,James Whitmore,288
2520,James Wilcox,683
2521,James With,61
2522,James Wolk,938
2523,Jamey Sheridan,168
2524,Jamie Blackley,203
2525,Jamie Draven,34
2526,Jamie Farr,421
2527,Jamie Foreman,466
2528,Jamie Hector,248
2529,Jamie Kennedy,490
2530,Jamie Lee Curtis,2000
2531,Jamie Renée Smith,650
2532,Jami Gertz,847
2533,Jamison Stalsworth,53
2534,Jan Cornet,76
2535,Jan Decleir,25
2536,Jane Adams,280
2537,Janeane Garofalo,1000
2538,Jane Bradbury,8
2539,Jane Curtin,257
2540,Jane Fonda,949
2541,Jane Goodall,21
2542,Jane Krakowski,624
2543,Janel Parrish,517
2544,Janet Hubert,149
2545,Janet Jackson,592
2546,Janet Lee Dapper,4
2547,Janet Leigh,606
2548,Janet McTeer,277
2549,Janette Armand,37
2550,Jane Wyman,160
2551,Jan Haley,695
2552,Jan Hooks,367
2553,Janine Turner,369
2554,Jan-Michael Vincent,642
2555,Jansen Panettiere,488
2556,Jaqueline Fleming,357
2557,Jared Burke,16
2558,Jared Gilman,545
2559,Jaroslaw Boberek,2
2560,Jarrod Bunch,862
2561,Jarrod Phillips,115
2562,Jasika Nicole,439
2563,Jasmine Trinca,87
2564,Jason Alexander,700
2565,Jason Bateman,0
2566,Jason Beghe,297
2567,Jason Behr,505
2568,Jason Burkey,245
2569,Jason Cerbone,83
2570,Jason Connery,110
2571,Jason Cope,107
2572,Jason Cottle,17
2573,Jason Dixie,7
2574,Jason Dohring,828
2575,Jason Douglas,175
2576,Jason Evers,16
2577,Jason Flemyng,1000
2578,Jason George,528
2579,Jason Gray-Stanford,140
2580,Jason Hawes,84
2581,Jason Kravits,59
2582,Jason K. Wixom,214
2583,Jason Lewis,948
2584,Jason London,711
2585,Jason Mantzoukas,411
2586,Jason Marsden,1000
2587,Jason Maza,168
2588,Jason Mewes,898
2589,Jason Momoa,11000
2590,Jason Patric,673
2591,Jason Priestley,471
2592,Jason Ritter,782
2593,Jason Robards,372
2594,Jason Scott Lee,533
2595,Jason Spevack,125
2596,Jason Statham,26000
2597,Jason Stuart,990
2598,Jason Tobin,26
2599,Jason Trost,91
2600,Jason Weaver,284
2601,Jason Wiles,260
2602,Jasper Cole,1000
2603,Jasper Johal,0
2604,Jasper Levine,24
2605,Javed Jaffrey,24
2606,Javed Sheikh,4
2607,Javier Botet,1000
2608,Jaya Bhaduri,97
2609,Jay Adams,20
2610,Jaycee Chan,187
2611,Jay Chandrasekhar,422
2612,Jay Hernandez,1000
2613,Jay Laga'aia,125
2614,Jay Leno,241
2615,Jaymes Butler,2000
2616,Jay Mohr,563
2617,Jayne Eastwood,90
2618,Jay O. Sanders,256
2619,Jay Paulson,37
2620,Jay R. Ferguson,204
2621,J.B. Smoove,555
2622,J.D. Evermore,430
2623,J.D. Williams,196
2624,Jean Arthur,319
2625,Jean-Baptiste Maunier,517
2626,Jean Caffeine,0
2627,Jean-Claude Dreyfus,17
2628,Jean-Claude Lecas,15
2629,Jeanette Branch,95
2630,Jean Harlow,431
2631,Jean-Hugues Anglade,164
2632,Jean Louisa Kelly,320
2633,Jean-Louis Blondeau,0
2634,Jean-Louis Trintignant,319
2635,Jean-Marc Barr,236
2636,Jean Marsh,146
2637,Jeanne Crain,135
2638,Jeanne Moreau,343
2639,Jeanne Neilson,25
2640,Jeanne Tripplehorn,711
2641,Jeannetta Arnette,103
2642,Jean-Paul Belmondo,710
2643,Jean Peters,79
2644,Jean Pierre Bergeron,6
2645,Jean-Pierre Darroussin,36
2646,Jean-Pierre Léaud,232
2647,Jean Simmons,422
2648,Jean Smart,329
2649,Jean Stapleton,793
2650,Jed Brophy,433
2651,Jeff Ament,5
2652,Jeff Anderson,216
2653,Jeff Bennett,283
2654,Jeff Bridges,12000
2655,Jeff Conaway,844
2656,Jeff Delaney,169
2657,Jeff DeRocker,2
2658,Jeff Dowd,18
2659,Jeff Fahey,535
2660,Jeff Garlin,522
2661,Jeff Jacob,0
2662,Jeff Kober,919
2663,Jeff Lima,71
2664,Jeff Marlow,460
2665,Jeff Perry,254
2666,Jeffrey Combs,885
2667,Jeffrey DeMunn,745
2668,Jeffrey Dover,2
2669,Jeffrey Falcon,33
2670,Jeffrey Frost,6
2671,Jeffrey Garcia,56
2672,Jeffrey Jones,692
2673,Jeffrey Markle,228
2674,Jeffrey Weissman,869
2675,Jeffrey W. Jenkins,18
2676,Jeff Seymour,64
2677,Jelena Jovanova,306
2678,Jelena Nik,14
2679,Jemima Kirke,433
2680,Jemima Rooper,212
2681,Jemima West,432
2682,Jemma Curran,47
2683,Jenette Goldstein,604
2684,Jenifer Lewis,578
2685,Jenna Boyd,517
2686,Jenna Elfman,739
2687,Jenna Fischer,966
2688,Jennie Jacques,177
2689,Jennifer Butler,455
2690,Jennifer Ehle,1000
2691,Jennifer Esposito,911
2692,Jennifer Freeman,389
2693,Jennifer Garner,3000
2694,Jennifer Grey,1000
2695,Jennifer Hale,918
2696,Jennifer Hall,89
2697,Jennifer Hudson,549
2698,Jennifer Jason Leigh,1000
2699,Jennifer Jones,332
2700,Jennifer Lafleur,873
2701,Jennifer Landa,41
2702,Jennifer Lawrence,34000
2703,Jennifer Lee Wiggins,134
2704,Jennifer Rubin,150
2705,Jennifer Saunders,309
2706,Jennifer Schwalbach Smith,92
2707,Jennifer Sky,94
2708,Jennifer Tung,39
2709,Jennifer Ulrich,93
2710,Jennifer Westfeldt,321
2711,Jenni 'Jwoww' Farley,230
2712,Jenni Rivera,245
2713,Jenny Agutter,659
2714,Jenny McCarthy,749
2715,Jenny O'Hara,189
2716,Jenny Slate,457
2717,Jensen Ackles,10000
2718,Jere Burns,460
2719,Jeremy Brett,453
2720,Jeremy Crutchley,43
2721,Jeremy Davies,769
2722,Jeremy Howard,429
2723,Jeremy Irvine,25000
2724,Jeremy Jordan,773
2725,Jeremy Kemp,42
2726,Jeremy Northam,327
2727,Jeremy Owen,57
2728,Jeremy Renner,10000
2729,Jeremy Sande,413
2730,Jeremy Shada,860
2731,Jeremy W. Auman,3
2732,Jeri Ryan,1000
2733,Jérôme Deschamps,0
2734,Jerry Brown,3
2735,Jerry Ferrara,480
2736,Jerry Mathers,282
2737,Jerry Nelson,94
2738,Jerry Stiller,719
2739,Jesper Christensen,100
2740,Jessalyn Gilsig,380
2741,Jesse Borrego,674
2742,Jesse Garcia,200
2743,Jesse Hutch,176
2744,Jesse James,235
2745,Jesse Jane,366
2746,Jesse L. Martin,715
2747,Jesse McCartney,1000
2748,Jesse Moss,136
2749,Jesse Tyler Ferguson,648
2750,Jesse Vint,42
2751,Jess Harnell,262
2752,Jessica Barden,157
2753,Jessica Bowman,81
2754,Jessica Capshaw,533
2755,Jessica Chastain,0
2756,Jessica Collins,303
2757,Jessica De Gouw,476
2758,Jessica Dublin,30
2759,Jessica Duffy,76
2760,Jessica Hecht,209
2761,Jessica Lindsey,89
2762,Jessica Lowndes,1000
2763,Jessica Mauboy,38
2764,Jessica McNamee,129
2765,Jessica Paré,489
2766,Jessica Raine,259
2767,Jessica Simpson,534
2768,Jessica Szohr,847
2769,Jessica Tandy,509
2770,Jessica Walter,572
2771,Jessica Wesson,26
2772,Jessie T. Usher,116
2773,Jessika Van,921
2774,Jess Weixler,386
2775,Jessy Schram,813
2776,Jesuíta Barbosa,9
2777,Jet Li,5000
2778,Jiao Xu,46
2779,Ji-hyun Jun,451
2780,Jill Clayburgh,433
2781,Jill Flint,294
2782,Jill Hennessy,419
2783,Jillian Estell,664
2784,Jillian Murray,454
2785,Jill St. John,175
2786,Jill Talley,27
2787,Jim Backus,399
2788,Jim Belushi,854
2789,Jim Broadbent,1000
2790,Jim Byrnes,51
2791,Jim Carter,439
2792,Jim Cody Williams,95
2793,Jim Gaffigan,472
2794,Jim Henson,985
2795,Jimi Hendrix,227
2796,Jimi Mistry,183
2797,Jim Meskimen,272
2798,Jimmy Bennett,87000
2799,Jimmy Fallon,787
2800,Jimmy Jean-Louis,407
2801,Jimmy Nail,40
2802,Jimmy Shergill,327
2803,Jimmy Shubert,82
2804,Jimmy Smits,941
2805,Jim Norton,77
2806,Jim O'Heir,485
2807,Jim Parrack,697
2808,Jim Parsons,17000
2809,Jim Rash,424
2810,Jim Siedow,14
2811,Jim Sturgess,5000
2812,Jim Varney,802
2813,Jin Akanishi,982
2814,Ji-tae Yu,78
2815,Ji-won Ha,80
2816,Jizelle Jade,33000
2817,J.J. Abrams,14000
2818,J.J. Cohen,459
2819,JJ Feild,794
2820,J.K. Simmons,24000
2821,Joan Allen,805
2822,Joan Baez,136
2823,Joan Chen,643
2824,Joan Fontaine,991
2825,Joanna Cassidy,317
2826,JoAnna Garcia Swisher,983
2827,Joanna 'JoJo' Levesque,826
2828,Joanna Kulig,88
2829,Joanna Lumley,973
2830,Joanne Samuel,28
2831,Joanne Whalley,507
2832,Joan Plowright,330
2833,Joan Rivers,1000
2834,Joaquim de Almeida,578
2835,Joaquín Cosio,122
2836,JoBeth Williams,296
2837,Jodi Benson,570
2838,Jodie Whittaker,304
2839,Jodi Lyn O'Keefe,897
2840,Joe Armstrong,98
2841,Joe Bishop,0
2842,Joe Cassidy,10
2843,Joe Cocker,262
2844,Joe Coffey,98
2845,Joe Cole,233
2846,Joe Cornish,115
2847,Joe Cross,65
2848,Joe Dinicol,192
2849,Joe Don Baker,387
2850,Joe E. Brown,103
2851,Joe Egan,53
2852,Joe Estevez,625
2853,Joe Flaherty,176
2854,Joe Howard,26
2855,Joe Komara,10000
2856,Joel Courtney,1000
2857,Joel David Moore,936
2858,Joe Lev,54
2859,Joel Fuhrman,2
2860,Joel McHale,734
2861,Joel Moody,52
2862,Joel Murray,488
2863,Joe Lo Truglio,833
2864,Joel Paul Reisig,431
2865,Joely Richardson,584
2866,Joe Mantegna,1000
2867,Joe Marino,0
2868,Joe McQueen,143
2869,Joe Morton,780
2870,Joe Ochman,11
2871,Joe Pingue,30
2872,Joe Simpson,3
2873,Joe Spinell,85
2874,Joe Turkel,413
2875,Joe Viterelli,236
2876,Joey D. Vieira,729
2877,Joey Fatone,261
2878,Joey Lauren Adams,781
2879,Joey Lawrence,786
2880,Joey Slotnick,423
2881,Joffre Soares,3
2882,Johanna Braddy,581
2883,Johanna Mørck,4
2884,Johanna Wokalek,66
2885,Johannes Silberschneider,24
2886,Jo Hartley,49
2887,John Abraham,1000
2888,John Amos,982
2889,John Amplas,177
2890,John Arcilla,8
2891,John Ashton,241
2892,John Astin,641
2893,Johnathan Hurley,10
2894,John August,86
2895,John Aylward,219
2896,John Bailey,37
2897,John Beasley,205
2898,John Beck,66
2899,John Bell,130
2900,John Belushi,1000
2901,John Billingsley,323
2902,John Boyega,1000
2903,John Brodsky,233
2904,John Buffalo Mailer,17
2905,John Cameron Mitchell,263
2906,John Carradine,300
2907,John Cassavetes,917
2908,John Castle,67
2909,John Colicos,85
2910,John Considine,44
2911,John Cothran,27
2912,John de Lancie,905
2913,John DeSantis,146
2914,John Diehl,184
2915,John D'Leo,245
2916,John Doe,181
2917,John Doman,616
2918,John Enos III,465
2919,John Fiedler,253
2920,John F. Kennedy,168
2921,John Forsythe,255
2922,John Gallagher Jr.,338
2923,John Garfield,167
2924,John Gatins,61
2925,John Gavin,285
2926,John Gielgud,249
2927,John Gilbert,81
2928,John Glover,409
2929,John Heard,697
2930,John Henshaw,35
2931,John Hensley,268
2932,John Hillerman,258
2933,John Hodgman,57
2934,John Howard,172
2935,John Ireland,86
2936,John Jarratt,457
2937,John Kapelos,510
2938,John Karyus,907
2939,John Larroquette,450
2940,John Light,46
2941,John Lone,165
2942,John Lucas,84
2943,John Lynch,161
2944,John Lyons,5
2945,John Macmillan,21
2946,John Mahoney,385
2947,John McGiver,77
2948,John McGlothlin,492
2949,John McMartin,101
2950,John Meillon,57
2951,John Michael Higgins,957
2952,John Neville,387
2953,John Newton,236
2954,Johnnie Walker,2
2955,Johnny Amaro,29
2956,Johnny Cannizzaro,880
2957,Johnny Depp,40000
2958,Johnny Flynn,102
2959,Johnny Harris,146
2960,Johnny Lever,61
2961,Johnny Lewis,741
2962,Johnny Messner,522
2963,Johnny Nguyen,380
2964,Johnny Pacar,1000
2965,Johnny Walter,507
2966,Johnny Whitworth,448
2967,John Patrick Amedori,733
2968,John Ralston,63
2969,John Randolph,67
2970,John Ratzenberger,1000
2971,John Reardon,156
2972,John Reeves,0
2973,John Robinson,375
2974,John Savage,652
2975,John Saxon,506
2976,John Sessions,83
2977,John Simm,472
2978,John Sparkes,7
2979,John Stamos,2000
2980,John Topor,41
2981,John Vernon,187
2982,John Witherspoon,723
2983,John Wood,92
2984,Joie Lee,53
2985,Jonah Bobo,539
2986,Jonathan Blow,0
2987,Jonathan Brandis,761
2988,Jonathan Breck,270
2989,Jonathan Brewer,19
2990,Jonathan Caouette,20
2991,Jonathan Crombie,517
2992,Jonathan D. Mellor,37
2993,Jonathan Frakes,906
2994,Jonathan Hyde,287
2995,Jonathan Jackson,613
2996,Jonathan Mangum,147
2997,Jonathan Morgan Heit,91
2998,Jonathan Sadowski,300
2999,Jonathan Silverman,334
3000,Jonathan Tucker,664
3001,Jonathan Winters,924
3002,Jonathon Trent,61
3003,Jon Brion,45
3004,Jon Favreau,4000
3005,Jon Foo,778
3006,Jon Foster,274
3007,Jon Gries,482
3008,Jon Gunn,16
3009,Jon Hamm,4000
3010,Jon Heder,970
3011,Jon Hunter,0
3012,Jon Lovitz,11000
3013,Jon Mack,924
3014,Jonny Weston,328
3015,Jon Osbeck,6
3016,Jon Polito,309
3017,Jon Seda,565
3018,Jon Stewart,593
3019,Jon Tenney,289
3020,Jo Prestia,9
3021,Jordana Brewster,4000
3022,Jordana Spiro,262
3023,Jordan Bridges,194
3024,Jordan Carlos,31
3025,Jordan Lund,25
3026,Jordan Prentice,322
3027,Jordan Scovel,20
3028,Jordan Trovillion,163
3029,Jordi Mollà,877
3030,Jordi Vilasuso,160
3031,Jorge Diaz,183
3032,Jorge Garcia,1000
3033,Jorge Luis Moreno,78
3034,Jørgen Langhelle,117
3035,Jorge Salinas,79
3036,Jorja Fox,379
3037,Jorma Taccone,434
3038,Joseba Ugalde,0
3039,José Ferrer,202
3040,José Manuel Orozco Angulo,3
3041,Jose Pablo Cantillo,501
3042,Joseph Campanella,32
3043,Joseph Cotten,469
3044,Joseph Cross,398
3045,Joseph Gilgun,788
3046,Joseph Gordon-Levitt,23000
3047,Joseph Julian Soria,465
3048,Joseph Kaiser,3
3049,Joseph Mascolo,85
3050,Joseph Mawle,537
3051,Joseph Pilato,83
3052,Joseph Sikora,223
3053,José Wilker,47
3054,Josh Charles,1000
3055,Josh Gad,1000
3056,Josh Hamilton,147
3057,Josh Henderson,920
3058,Josh Hopkins,491
3059,Josh Hutcherson,14000
3060,Josh Meyers,293
3061,Josh Pais,117
3062,Josh Robert Thompson,375
3063,Josh Segarra,213
3064,Josh Stamberg,102
3065,Josh Swanson,53
3066,Joshua Leonard,170
3067,Joshua Mikel,1000
3068,Joshua Ormond,291
3069,Joshua Ray Bell,288
3070,Josh Wingate,865
3071,Josh Zuckerman,522
3072,Josie Ho,76
3073,Josie Loren,528
3074,Joss Ackland,232
3075,Jossara Jinaro,847
3076,Joy Bryant,280
3077,Joyce Randolph,94
3078,Joyce Van Patten,57
3079,Joyful Drake,233
3080,JR Bourne,457
3081,J. Smith-Cameron,54
3082,Jsu Garcia,172
3083,J.T. Walsh,263
3084,Juan Carlos Montoya,0
3085,Juan Fernández,491
3086,Juan Luis Galiardo,26
3087,Juan Riedinger,71
3088,Judd Hirsch,535
3089,Jude Ciccolella,99
3090,Judge Reinhold,901
3091,Judie Aronson,158
3092,Judith Anderson,197
3093,Judith Barsi,912
3094,Judith Chapman,44
3095,Judith Godrèche,80
3096,Judith Hill,6
3097,Judith O'Dea,125
3098,Jud Tylor,15000
3099,Judy Davis,223
3100,Judy Greer,2000
3101,Judy Marte,68
3102,Juhi Chawla,171
3103,Julene Renee,78
3104,Julia Duffy,210
3105,Julia Garner,300
3106,Julia Jentsch,61
3107,Julia Jones,364
3108,Juliane Köhler,36
3109,Julian Fellowes,266
3110,Julian Glover,844
3111,Julia Nickson,738
3112,Julian Kostov,864
3113,Julian Morris,1000
3114,Julianna Guill,465
3115,Julianna Pitt,785
3116,Julianne Gabert,252
3117,Julian Richings,648
3118,Julian Sands,687
3119,Julia Ormond,918
3120,Julia Roberts,8000
3121,Julia Sawalha,206
3122,Julia Taylor Ross,44
3123,Julie Adams,132
3124,Julie Benz,3000
3125,Julie Christie,597
3126,Julie Dawn Cole,124
3127,Julie Engelbrecht,41
3128,Julie Gonzalo,528
3129,Julie Kavner,233
3130,Julie LeBreton,23
3131,Julie-Marie Parmentier,8
3132,Julie R. Ølgaard,27
